ProductionVolume,ProductionCost,SupplierQuality,DeliveryDelay,QualityScore,MaintenanceHours,DowntimePercentage,InventoryTurnover,StockoutRate,WorkerProductivity,SafetyIncidents,EnergyConsumption,EnergyEfficiency,AdditiveProcessTime,AdditiveMaterialCost,DefectStatus,Date
520.6343455907454,17610.545420168,94.0173139448776,3,75.61794130932618,6,3.3623997479125336,8.851859599025223,0.0946887482274853,89.47586046856568,1,2952.2623042315745,0.2592711138588276,5.724689529293646,482.3106496966153,1,2008-01-11
272.53650992805575,15992.023171493758,85.70411605360829,0,83.86526711018838,3,4.1791663045492005,3.5473960883415403,0.0502712108061327,97.7461031956024,6,2449.9839148966976,0.3951026791246683,3.845701181484266,159.55688053495768,0,2008-01-12
349.2590071239668,13133.558082377724,92.61540840345242,1,91.10271562281814,6,0.9211456513599198,3.9350771838623,0.0472266046798978,95.62499831567132,2,2499.89534459505,0.1100084511147831,3.0811459203926708,328.2043329237667,0,2008-01-13
520.6620669740528,13855.215356881594,89.11299098879755,0,87.50796525711054,15,3.0677545516787985,2.502169251993532,0.0309209532318356,84.77988344623297,5,2724.5347130026234,0.316411608349838,1.6645146770399952,469.3196730692771,0,2008-01-14
184.8140512316086,12625.4082037442,89.64034679553865,3,101.38342827445705,9,0.2605566430491829,3.1729128942650435,0.0338786505383547,98.89946999910083,5,1064.1293777041208,0.1455504815316037,7.463574838022938,170.61159066064494,0,2008-01-15
442.66964038444115,9463.226769782308,95.15553120750316,5,60.031581199117824,14,0.5105754447451843,3.172206558250949,0.0512754784079912,92.22977715764591,5,1334.1831488648186,0.2744033332343333,3.603477368533337,246.74036135394329,1,2008-01-16
188.41481816026123,13475.329892885242,85.63836711194503,2,74.39693978869681,15,3.372971178677935,3.6274200172331,0.0306664795314994,92.56239441810249,9,3020.192080044948,0.4164501267432066,4.5027816687604645,149.44673399591483,0,2008-01-17
893.9975247347433,15333.27953075136,86.3607922338904,2,72.00818455954223,5,0.3546882590415973,4.289603176519871,0.0892304884368412,87.29713333633636,1,1600.4890608792164,0.15698429850416,9.279353464535914,356.8150873255794,0,2008-01-18
646.9305686641596,18099.84373791212,98.49283582257272,0,71.78323711511483,3,2.976788899069869,8.519866915828327,0.0439017932429108,90.28186993793983,8,4115.050433387993,0.4743241395089941,6.098026144706863,367.6571710778805,0,2008-01-19
191.3404249431633,14544.37030968872,81.12448589701944,4,69.65841880457938,3,1.1000629932569272,9.32611091344894,0.0292022084013024,97.46376549328815,7,2097.940696018103,0.4554018769565618,1.8737025751354444,365.6729277742549,0,2008-01-20
723.2292812401728,16416.82305564737,89.71268596826681,4,87.94257513249687,23,1.52042414255874,5.250244873831602,0.0155394833541149,85.0737307437844,6,1391.5985493972962,0.2659620283466793,8.196507215414648,316.8508193453381,0,2008-01-21
394.90269682029606,7401.074524318595,98.25601600815725,5,64.54339780502588,22,0.648182510737132,3.0256716159064867,0.0672350726300358,82.09880649077932,8,1940.8397036137992,0.1023899362903746,3.3051753919850992,398.5043471191088,0,2008-01-22
837.8725182456961,11923.362116296848,92.20726015636312,2,90.15709378838818,3,1.2433374308641965,3.790479400764245,0.0025786943285584,88.24264998796133,3,2428.3929206231523,0.4158979306697944,5.974352583815643,114.35091855199188,0,2008-01-23
424.1418444762949,5139.974297406399,90.92814148424264,0,86.9896253279955,21,4.10645892409664,7.889647814841804,0.044999578716994,79.92411918931002,1,1141.2664343795343,0.4523583213649131,5.589833273775915,483.00539497812247,0,2008-01-24
546.32402035557,8700.182967824345,84.9948835845871,0,70.84964473396273,21,3.1943920280326377,7.419404153703118,0.0550121820367223,95.94984280769437,3,1566.702097545316,0.169895236942173,3.142709581166926,188.8384831717414,0,2008-01-25
434.51189084769965,15896.925726695072,86.86550978128896,0,69.69871411872015,16,4.7487989735642735,9.737658412845525,0.0339784610880331,81.91297420204218,9,2295.3870179100786,0.4664768835266228,2.0419393131512296,148.62478747669735,0,2008-01-26
741.9887293062487,19877.14927024045,97.04096831609384,3,86.29793309985605,12,0.2437242767687764,2.115909444760666,0.0749817747275005,85.75696354475288,2,2241.9218952390565,0.4656389109178784,2.9013544584547124,476.4544171767726,0,2008-01-27
450.8654911509997,6487.671493808239,91.18436263536915,5,90.07134368827062,1,3.962059985920343,8.006070082258855,0.0675660496837938,96.83956057234728,1,4201.546786239356,0.2885163404136762,1.8760401960756905,432.1747665446333,0,2008-01-28
283.8017355362223,11022.414737919324,90.2948438751356,4,93.74770611721847,19,3.495385916397123,6.046348803623853,0.0971398987569961,92.09269409981273,1,4373.021901250612,0.4192139243191367,3.480652170568911,405.94816771667206,0,2008-01-29
353.8652200894115,17001.06453048739,81.99159427080058,4,92.91683355267494,5,1.3044615259876802,9.221543823379674,0.0508766799289681,86.88058287476936,7,1773.6743965741998,0.2779791913087953,9.975677596637182,141.89828357559264,0,2008-01-30
254.70986572521954,8060.534519433482,80.32056312910247,3,96.81061664701826,21,3.6458335140529226,6.609333393014936,0.0537812364629383,89.25094644089383,4,1495.7595356513896,0.3256185063674471,4.6188303871724425,423.0116854704663,0,2008-01-31
541.2110805512024,13326.274239534294,99.27370377374098,1,82.24527178662547,0,3.582742749573101,5.573341795691324,0.0245839319193822,85.40249874446228,5,3536.6499372856733,0.2279356039239053,8.774995522015093,343.60940920391306,1,2008-02-01
366.3439616570014,15996.069440445122,87.53972334573683,3,95.22878602563071,7,2.2967260152937192,7.326804875943958,0.038548389073072,79.21317382748785,7,4218.4942227817255,0.1637877381283298,5.942599229161553,392.763444404738,0,2008-02-02
102.02515158485042,14239.781753902686,92.06426124199008,5,92.01684258258477,17,3.4431980942685447,8.66818753744798,0.0026860591158303,92.0717616509643,6,4854.8923888965255,0.3986146335256127,6.999247714003596,491.22811192735696,0,2008-02-03
343.95335588443993,7820.371019231242,81.5943014637457,0,95.24182189873041,20,2.222904515075326,4.259988401382816,0.0689274788597689,92.4696038709069,6,1027.1851389860572,0.1005571378076542,2.4071317277550057,177.7764708472001,0,2008-02-04
840.2669957416969,10330.768530286092,93.66228571446094,3,60.20965636188712,3,1.6777279802893608,2.8602163502740634,0.031162279968354,99.14650792740332,6,2654.7124537072177,0.3318210758595126,3.473252806797779,301.7527843274121,0,2008-02-05
945.3326579861719,16756.87676728096,98.6513341741192,0,100.17755087363477,4,2.3324548016845807,5.464144946554564,0.0540367009666697,96.97796353014459,6,3935.9513363775422,0.4458744105513855,5.5939908072603295,401.340778583646,0,2008-02-06
649.8999653214867,13313.39771198025,91.5133050599484,5,79.72945873250211,4,4.475647407463956,3.7161589824938286,0.0254992396410949,98.52492616121697,7,4314.237195497418,0.1885109147105802,8.930290908041567,273.4625403086793,0,2008-02-07
559.2754752329088,5078.444203143691,82.52230644750821,5,90.9425763279113,14,1.9229189643010909,5.436329403161673,0.0621036200339658,100.18389561141792,0,1249.1437947323911,0.2331597827192009,1.3859923229644615,121.8612331672834,0,2008-02-08
139.17467960793164,16414.861400421407,91.63443054946951,2,64.86022178377134,9,2.0184408872833197,9.9283853823916,0.0447582492954044,96.50799922573627,2,3722.458077856509,0.3349943411457851,5.562279636091488,144.57555955020848,1,2008-02-09
524.2780989808576,5529.670324103586,95.32694426209304,0,74.77095076389584,7,3.042016138110251,6.592976750192175,0.0481860652386294,98.70373124558658,0,2155.7548695958803,0.198748098612456,1.4591099125758693,340.8367890182491,1,2008-02-10
740.5072860265374,16186.006740968482,88.12833073148037,4,70.70213044625345,6,3.7649973771681062,7.54880178277395,0.0942607139815326,94.36016085169496,7,1298.3878373325017,0.4389947429323132,5.111404088043543,214.00165855630263,0,2008-02-11
580.5113534223126,8037.208402478562,97.59675495882937,3,70.33598513313052,11,3.6731043015557834,7.423427379691348,0.070616032312386,82.7555734741999,1,2956.410327018669,0.246641266845022,6.659813433993731,155.13625892103735,0,2008-02-12
763.7418023999913,19371.1022017907,92.9736590671473,5,63.69587882760987,10,0.0989936505907862,8.565606690288508,0.0261899735600073,83.6257835634352,6,1632.613372816584,0.3326454879279544,7.702508722854766,235.95679900983296,0,2008-02-13
875.8186932015541,10519.111269531266,97.98497836578406,0,92.85297614179774,12,3.4370766650942657,9.553028792123037,0.0503921817741425,83.04379378380904,5,3948.030072246739,0.1904484590396835,2.2467880473456403,180.3923728179142,0,2008-02-14
271.17013644739427,9903.974245071186,92.47010622494676,1,59.64359738104488,14,2.2527702404946344,7.270544785664428,0.0466672819051978,99.443484786322,0,3965.047198797814,0.1165545347963942,2.499177551152133,109.57578662990976,1,2008-02-15
678.8989033085348,7233.32075498667,82.62575944009649,2,71.84149062279731,16,2.620449837772288,5.808757158025665,0.0795052606878363,93.94832269385662,5,4368.271059950038,0.1694801064054642,5.230584295226115,160.72559542686645,0,2008-02-16
550.6731971402698,9584.063232353225,86.19383422210379,1,67.25698347190009,21,2.808316684714896,4.5426475713432914,0.0833355114096202,95.66799948764005,8,2510.2747405910086,0.1184795750435213,9.982328121811666,453.231184367069,1,2008-02-17
953.6393354265036,18149.761427423007,84.03589896504914,5,84.27832651808815,21,3.658598085541327,4.882194400990937,0.0283442822741725,87.31398958283012,2,1053.2391889225746,0.2874415598452877,4.204421520910871,104.81491300108642,0,2008-02-18
670.1665811136647,19945.01506440871,98.17652995433724,1,69.44640298141793,17,4.156664918041565,4.675844864992453,0.0821151453906236,89.93953664406185,6,2038.9437534979188,0.3346549563672197,4.847746846266192,409.5401214376383,0,2008-02-19
337.8265499781582,10524.642957602726,95.20800134574964,1,70.09305485390709,7,3.2313047231611804,4.595723930191119,0.0179501405291001,79.30903925018931,3,2871.246798101108,0.1178700830741811,4.892020685330964,401.3844423486334,0,2008-02-20
912.6786942160828,11729.159464318138,93.52796737820012,2,79.1752435552334,5,2.819536104030006,7.557000035056754,0.0762770554537695,96.95979208590745,0,3776.045117664202,0.1361928886151731,1.726307392213859,325.6950753435957,0,2008-02-21
587.3241084083402,15831.064073041056,86.01932639263244,2,86.90016861254509,10,1.8688462740635088,6.701672239614913,0.024878454380136,97.3005550870852,6,2528.162342746966,0.2942100107241404,7.967549307609958,183.37910628334828,0,2008-02-22
199.18002989047076,18292.93670697612,83.68089544100427,2,64.3774485269433,8,0.6893910961597377,3.61596035934181,0.0297931157413295,94.32024089479812,0,3144.193584268552,0.4196719728803905,3.277913719834967,451.22368972009264,0,2008-02-23
493.2352606270707,13895.665012801765,95.12902175977824,2,67.2463973148062,4,4.79288840822432,9.757008153329569,0.0852467840188994,79.72560792866638,3,3097.054349822868,0.3512036715662877,7.333003511946279,290.03022751757726,0,2008-02-24
898.838811726298,10872.88547266744,89.48315891758159,1,70.2927616034019,6,2.3092114616265382,5.421804122834554,0.0420074865056297,82.03329741760118,8,1659.9293974332663,0.1418840880415477,5.2758089095203164,169.28249161909417,0,2008-02-25
740.2571642174745,11189.327612729356,84.51579104301258,4,97.69115075752431,21,2.8310612224869662,6.528691208544627,0.0990565824856296,85.93329153117479,4,3492.1980003200506,0.4550169095365979,6.506017679974456,271.6090369956904,0,2008-02-26
116.24816014159953,15434.272197452105,92.3324395633055,4,75.31675975853517,14,3.7553656971820857,7.620807734318101,0.0151943029907441,83.79677192810685,6,2757.006912821591,0.4669800939158987,1.4857447284549663,177.96689109770108,0,2008-02-27
935.3241134974982,5048.2739540641805,80.80667704276904,2,85.51418250951838,20,0.3420524248991458,6.909419013415164,0.0463349038039683,97.50202187575553,6,4231.674806609972,0.2299827311397843,9.009691159749096,250.40313645196983,0,2008-02-28
249.43512578294184,14293.84006189761,86.52340508256506,3,70.72137727332023,21,4.275055045018657,4.488414152764807,0.0732450330908936,84.60641683949918,2,3762.4448325156,0.3464071167525449,3.19471092477742,298.6751084040481,0,2008-02-29
340.1116179228009,10332.39515662036,89.3711398918227,0,78.9390372934138,3,3.985128716712037,8.381652587899014,0.0005367057978507,88.93685846859599,7,1445.8767447902185,0.2969308600738847,7.030858487507532,243.96035588082,0,2008-03-01
433.55696025042204,16912.95996915626,82.95916668218811,5,62.70915728496274,18,3.8721429095492055,2.881229116637015,0.0151855278193017,91.9750789750911,0,2955.0336401462737,0.4768095074519288,8.182172008595455,362.8177096290804,0,2008-03-02
701.2330404368653,6394.859597346982,99.6930895518168,3,62.39144260879532,12,0.1099135336720419,6.551966677629372,0.002035674941098,88.24228228097786,3,3809.9774339767496,0.3034994131794943,5.860348455548774,474.3671216353754,0,2008-03-03
420.1693465215667,13823.034004225858,84.18194729179228,5,79.93285189280961,0,2.6325942570520717,4.186537784112805,0.0992877865382753,85.06175682203715,9,1348.0469032293704,0.4839863254848257,4.036006198707618,239.25973905878536,0,2008-03-04
115.1411215097625,12214.593348291855,82.6070626008653,3,74.53138476196409,0,0.2713418536621842,6.926098941384146,0.076062466242147,98.26514424454875,3,4169.988130226526,0.1797370202120824,9.801130370329693,242.29580553459428,0,2008-03-05
340.81300484082675,14634.882888578411,84.07069747773792,3,64.71172065972921,21,2.754362894236456,3.7439478486749582,0.03735590977466,88.13169982018071,1,1888.0180585775977,0.2382147030782719,3.5059574194362604,395.32098824090616,0,2008-03-06
872.8269995756377,5972.803917244525,95.38122266319448,4,87.91534081603224,13,3.5922416312776124,8.177597241674706,0.0156284934696775,95.7348504879317,5,3012.3391818947584,0.4125380960384549,9.537961034109436,312.2363726084339,0,2008-03-07
397.78742054180435,13699.756811421968,88.51011318543685,0,101.11750422192748,8,0.6092512512921144,3.820290650126661,0.009038324280345,83.73634908235186,0,4762.245149890545,0.4134442942373472,2.4060172031625857,271.53577584829645,0,2008-03-08
588.4482535025554,13422.268819392855,91.30831879505077,3,74.3874589731945,23,3.474415527386443,9.12313707973466,0.0531907200550911,97.3559767704513,2,3285.336939289136,0.3928733095826821,4.502999183701092,425.523275382601,1,2008-03-09
1012.9976090965426,13409.901416242565,80.42018313972721,2,83.72289851463734,11,2.247664229926536,8.892439237361849,0.0975891318199198,84.439152167915,8,2696.2178068157896,0.4438445858661216,2.24646025732572,456.4144268765645,0,2008-03-10
456.3262991255569,14052.314998946822,80.6886261714663,5,96.96210665805725,17,4.0577646533891,4.89914761611049,0.0674610944657764,93.8176379079719,9,1027.1797095965708,0.3810184691775249,1.020164257663264,336.2346424188735,0,2008-03-11
192.2351152325121,15147.019058395434,88.91651099654032,4,93.0167428898951,8,2.6679446969015053,5.086562310992207,0.0365138368258729,88.77129422135847,5,1533.6544910963123,0.3544340577888936,3.342326863568274,174.04130910220243,0,2008-03-12
470.9844002965709,17074.834995211546,96.33310486403246,5,79.60586043301771,7,1.6806076791732438,7.612027661499924,0.0500850973237488,83.0239266776414,1,3314.6555403919506,0.2835700052310048,1.7848936082705924,286.51435560079113,0,2008-03-13
543.6884988129012,9047.310801923217,97.70477757415132,2,89.20953828552607,13,1.659957817118543,2.7229883037798714,0.0998903367939452,80.96455794411095,8,2975.300162614953,0.2868350973317307,9.877109707813124,301.7482648592537,0,2008-03-14
469.6892834429972,17375.74115270093,81.73413135191281,2,65.11515810981165,8,4.48743260003792,2.647355297405434,0.051876622888445,98.623341473546,1,2455.3167025873254,0.2624645972816967,7.854879861566223,272.8829428443438,0,2008-03-15
527.6607500229939,12473.835233951804,90.76726204202046,3,81.16904864554299,19,2.2643579229256616,3.090593574671545,0.0964201485776355,83.19877378309052,6,4692.863541576469,0.3480847198815281,1.0333431668980793,204.97275154615372,0,2008-03-16
865.8212810810201,6155.874187014968,98.2645937255854,2,71.86020329565251,1,2.028769485882105,6.499802683598818,0.0016361718817826,93.8197135941925,0,2329.930149703763,0.2626655716931974,3.012819263412329,288.9287230895418,0,2008-03-17
135.3653855259847,5878.263938659688,87.75945508795773,0,66.90047145707483,0,0.1993681114895779,3.192018438648746,0.0720963128234172,93.01353414590771,4,3148.6030257764264,0.1589977256346388,7.0311181715534525,278.61846083907585,0,2008-03-18
310.83526686109195,10013.574780440911,96.59131662856736,2,76.24090829662404,12,1.8216230255770085,4.220938254183851,0.0627161449213116,87.90830974098061,6,3274.85363809652,0.1426118464834587,4.58696901848279,183.79740958077548,0,2008-03-19
181.2155857293081,16773.454656672013,82.67391308798872,3,66.41038281552697,9,4.248135274722124,7.175291260321663,0.0685329858457321,82.76836301358772,2,3109.873560255691,0.4697889100975111,8.486583067398046,461.372260934426,0,2008-03-20
641.2897309526933,15615.214021113736,98.70788979335596,5,88.00413656324412,7,3.804938282663046,2.1249902226937243,0.0570567089257452,84.80167539841698,3,2910.341566160397,0.1098955630151532,5.543747005381585,454.1363803389872,0,2008-03-21
893.217902359434,16829.224470086097,95.02846635062603,2,79.6606342059329,6,1.104566013982999,3.441892863627759,0.0044176776241655,93.50601214293518,4,2348.2549440476323,0.142186904722261,6.882862777591862,403.8465713802359,0,2008-03-22
433.2169498926902,12759.03584662414,98.82668785573804,4,82.46116965667589,23,2.065283116067516,9.43944530300563,0.0149563935491825,91.81087598046618,2,4635.054532158478,0.2781219498582347,6.373336578350325,260.37863104491254,0,2008-03-23
102.47233373990127,11602.98496933236,93.53234467105013,4,67.01519109133137,11,0.9828983804087444,7.308620987269704,0.0922251270335214,99.01912240738878,5,2803.213047036579,0.2051705067617519,6.743520105612709,248.13676315685424,0,2008-03-24
507.94816019509193,7211.78790059426,87.26807863998854,4,65.55678752929894,16,4.771084084173534,4.444408913785708,0.0232925008367116,93.8077954757611,2,3113.7954693843026,0.2623395601608583,3.0708896844446207,386.5861509583858,0,2008-03-25
680.8692181211342,9922.891304139674,98.76362345049444,5,81.81874241947774,11,2.9905893926776783,2.362427392489349,0.0992937269326941,95.4123475191628,7,3625.911935320969,0.1469789526375533,4.359604952855724,343.2476940012276,0,2008-03-26
211.6629336488178,11510.290492608128,85.51133552618357,1,98.05819693406313,15,3.7717739627427433,6.688390467299416,0.0679588484394616,81.48475681752697,6,1270.6241697261387,0.1523627747389496,1.4556632757804224,340.2393295787031,0,2008-03-27
847.8630163050863,6329.006445194258,86.64345044123465,4,64.5614025604251,9,3.5690432483838954,3.782930479139525,0.0444354490126184,93.43471010669795,0,4125.152565852981,0.4202631634900461,6.288728632193879,149.64461099794266,0,2008-03-28
842.6624735820966,8309.17929066817,94.0161683600348,4,70.64539173169422,11,4.368446816950417,9.681403509746666,0.092004885643604,84.13120738955277,1,3050.029240344142,0.4036434976401215,5.13332615868198,347.31351211817935,0,2008-03-29
509.6298106538392,13973.379410956082,95.30632599050772,1,94.5904682468076,10,4.746638892727296,7.495687639894757,0.0794986189617455,86.5881694450361,3,3628.707743379867,0.1417011462898457,7.84644534117165,460.7452044493463,1,2008-03-30
785.3434578711517,16034.946713587848,98.58806967698308,5,63.77939719704472,13,0.1622308688786222,9.792991090768847,0.0428965079584902,92.74733610786751,4,4088.0482616547656,0.367116165959608,2.857442181594779,134.32658826817337,0,2008-03-31
541.2763100716554,19975.212670894245,84.09604818112419,4,94.71952327982463,21,4.876505899499762,8.791191179292534,0.0068592972267356,96.88011791931152,9,4496.397563056858,0.3437245293421933,4.931309044610217,235.66851962831493,0,2008-04-01
866.5923580184234,18996.699970153364,95.95996070438449,3,80.5783618736273,19,4.352712315529398,5.864219321524325,0.08683045745345,87.72195994309806,3,2568.881667811724,0.3853450890720918,2.626708897516476,303.60571657882895,0,2008-04-02
693.3395892717618,14638.477993027873,94.77092106793928,5,76.98282721229732,12,1.9147370434904816,7.356505181233149,0.0765039931358341,94.8712302647902,3,4245.71957072902,0.2897795618249896,6.525813027235978,374.4037979325948,0,2008-04-03
268.0997672653709,11318.72079941108,81.27589112507195,4,73.52466260452513,1,4.185346212785353,8.4968575643144,0.0790734837290714,88.4117534079738,8,2035.347582263607,0.2079947310133763,8.632272308603067,135.85397182250048,0,2008-04-04
288.2587760537688,14542.66047062349,87.74446282420413,4,72.74966385444621,19,3.6827899116547473,6.625427853300986,0.0744858732725555,96.44622709972703,3,3641.3426038294656,0.3654716677426112,7.8889892360408655,449.1224773155377,0,2008-04-05
344.20665365587865,16784.77427120348,85.65530914120197,1,72.00798853726394,6,3.965571883448459,2.4919000077457536,0.0275754489378082,81.30352484978403,3,1410.8292027185576,0.2485429706091288,9.497781753677986,116.21824816326058,0,2008-04-06
1030.0514091135467,6775.042863850809,86.0898084870806,3,97.1024190716514,0,1.1034551641952768,5.763570510989049,0.0858845719669337,80.88686035174788,3,1080.1218696963008,0.1875811604048642,9.74553203677232,443.07586672289705,0,2008-04-07
989.0567026262087,11148.573345444323,99.65893759109402,5,87.7812167469079,2,3.242818509678327,3.0445866462931197,0.0002232553144108,96.57445543622066,1,1383.052504450559,0.2634516054877133,7.948304808237916,111.06070234610206,0,2008-04-08
394.4982791443937,17597.03428453426,92.85554826959856,2,85.17004663778657,19,0.1296294714964541,7.718774201681364,0.0237276278383752,90.66788750648969,7,2277.529946249904,0.4053079342403816,3.581254768422328,161.40932173094228,0,2008-04-09
585.6952566289891,10757.49427899566,94.35352315587,0,91.51148008282196,11,4.241145662764244,7.445031325100817,0.0046559598824195,89.95269739892204,3,1124.3784552986572,0.2903172786144807,2.973352394937864,420.1295308614694,0,2008-04-10
590.5644270378248,13578.084068407798,99.53235274630018,3,70.05209273640665,4,4.755214862378946,9.943265536416908,0.011059645666896,91.48175854124118,4,3521.96508874905,0.2199457053733688,5.027941310940493,444.06577488151135,0,2008-04-11
784.9260348854265,13816.540412932973,87.54403564915278,2,83.52760444302386,11,3.31061720317644,7.030478414352862,0.0532379137517505,98.19045260998664,7,2266.1781535290597,0.4327474459295313,9.944953251194086,492.9063317144903,0,2008-04-12
327.29884545980815,7767.14379700459,96.03680336905612,3,79.79148308840976,2,2.5633482658800104,8.401103539071533,0.0037256189941034,94.91445655381835,3,3945.504270857192,0.4526575020723739,4.714012187354398,146.28593133747006,0,2008-04-13
835.0334656293455,10433.531624784326,88.69061926608991,2,93.06068330918431,19,3.628655446815356,4.1463028071106605,0.0181381047700379,94.40203556911482,4,1183.6605450784225,0.2733001695090699,2.7916156951504187,310.58044643625266,1,2008-04-14
418.3252743149543,10017.669331128982,97.3906734362996,2,71.43206115925153,4,1.6318064411230848,4.720193082367838,0.0232740147390827,95.31766348317412,4,1866.8062661899928,0.2498752082907578,9.499085900049169,130.86233061587623,0,2008-04-15
874.7347882596569,5392.950627980972,83.61315082622606,3,85.54184599806588,0,3.13193897906269,9.3361940190227,0.0655338805137221,98.94016144265547,5,2632.013701318794,0.345079578807586,4.473261798364205,162.56305038553984,0,2008-04-16
875.6286094661177,5362.876458370329,98.9537235412856,1,93.45767694112944,15,3.594864696532221,8.04153807700596,0.0468820524448231,85.1237329064071,6,2530.606249176185,0.1231897784231652,7.218089985048678,169.7975431625453,0,2008-04-17
885.3660558050527,17475.455655136604,84.3754341682176,3,75.4140235573524,8,0.7134039074059378,7.242153398381101,0.0458412523055458,93.10804614896459,2,1523.9946913453618,0.3765292642270389,8.093376807531282,125.35530058363418,1,2008-04-18
420.9760827192649,9096.062149592186,86.52441013961862,3,63.330885999432745,9,0.7003400274829619,4.032221540664322,0.0768432554257624,90.78792330843663,9,4976.547254326628,0.4129150421508988,8.588403118535807,457.1919223713349,0,2008-04-19
900.5425440133757,12771.181493582231,95.1238446821356,2,81.96439453181074,9,3.5806908885715343,7.588623429801321,0.0456721412074335,84.12784967624982,2,2137.7583233353434,0.2589767709028686,8.391523484105115,150.54220720574392,0,2008-04-20
159.87858625582004,9480.883603831597,87.87510283130814,0,72.84152452840543,12,2.15891247082748,9.09410916033561,0.0348488742918046,89.97773952942117,8,3884.128338605852,0.1698463400029585,8.526221766999821,351.7363372049295,0,2008-04-21
963.9896329927257,19110.188676730108,92.16422753532892,2,86.57679479716096,15,4.4460074923045,3.8463812391572514,0.0962451045604332,80.84328359790786,0,1880.1067888468729,0.1115273500563454,7.008880848200928,350.29882582525653,0,2008-04-22
341.36819269346,8889.451382986606,88.89147002138857,4,98.42178622767072,19,1.559694410784188,7.648991583326586,0.0008293309437857,84.4664831181367,9,4511.404842904336,0.35489823979484,4.63447962345214,179.45808214648488,0,2008-04-23
926.3845655629594,11444.852191084026,94.84739874179564,3,79.43186810051428,3,0.2121536862432227,5.149551627180069,0.0305393000075383,98.17733426721237,7,2551.0332405987697,0.2075973626539639,7.005581686574534,499.3645044943125,0,2008-04-24
296.012633514457,18090.953757269028,84.56662504737221,5,79.97628640932703,13,3.2493801461575984,2.95013930352496,0.0609392716379723,82.85971299665927,9,4603.609955956418,0.2855558348485137,8.530609006539219,238.94710927835453,0,2008-04-25
460.87560317646506,17629.00350187713,81.16915974473754,3,86.1372413775988,16,3.421196133012903,8.107685412269456,0.0782809236052805,90.34950898282261,2,2367.339678535885,0.2545422086630123,4.15578218161979,462.0377483853579,0,2008-04-26
552.5016253360167,7791.521267694159,85.99858794946132,1,64.27780858608828,4,2.7679580448935512,3.337094313474691,0.0816412954758564,87.81724996124365,4,1034.5752859876538,0.169953918378985,3.668571912628361,479.3138929014981,0,2008-04-27
146.4675413256238,17039.649646935657,89.48617329736861,5,69.09092879798649,12,3.4166632284729896,4.023170187922971,0.0046073131855172,92.7075388472201,2,3068.081724313846,0.3033474673842816,4.093364953946471,479.59552571987854,0,2008-04-28
278.83038986319156,11872.80330106839,83.36040104385357,2,98.31917136975345,2,2.618771722371975,8.263536327029538,0.0709132055557588,86.1363172032151,9,3099.151744604386,0.2838374090962952,5.961550564264315,401.1350350406891,0,2008-04-29
